"basi",66063,42869
"basic",13797,11947
"basil",337,238
"basin",2264,1613
"bask",317,301
"basket",8030,4150
"basketbal",3205,2000
"basl",856,594
"basmat",836,315
"basqu",2771,790
"basr",259,196
"basrah",216,129
"bass",2017,824
"bastia",733,489
"bastill",115,101
"bastion",405,392
"basuk",141,107
"bat",9733,6796
"bata",166,134
"batam",357,204
"batasun",338,149
"batch",1427,1287
"bate",739,451
"bath",1033,714
"bathroom",367,306
"batistut",253,159
"batm",228,137
"baton",985,750
"batsm",1441,951
"battal",476,368
"battl",17655,14496
"battlefield",478,448
"battleground",295,280
"bau",691,361
"baulk",195,190
"baum",794,614
"bausch",239,102
"bautist",212,134
"bauxit",540,341
"bavar",2585,1666
"baxi",777,777
"baxt",831,284
"bay",11345,6975
"bayan",355,322
"baybank",177,114
"bayerisch",1623,1284
"bayern",2136,805
"bayliss",212,204
"bayoil",160,101
"bayur",360,139
"bayway",197,149
"baz",314,191
"bazaar",223,177
"bazak",244,151
"bazar",282,142
"bb",4249,1982
"bba",523,224
"bbb",3427,2138
"bbc",3641,2269
"bbi",2081,1989
"bbl",2336,1441
"bbsw",472,230
"bbv",741,397
"bc",1004,559
"bcc",401,199
"bcci",437,127
"bce",996,517
"bcf",1828,543
"bch",471,252
"bci",521,251
"bcm",659,204
"bcost",603,201
"bcp",450,186
"bd",117,105
"bdi",207,118
"bds",148,109
"beach",4886,3140
"beachfront",110,102
"beacon",346,251
"bead",147,117
"beal",475,385
"beam",989,850
"bean",4957,2902
"bear",22890,18334
"beard",709,545
"beasley",491,464
"beast",206,174
"beat",32381,17707
"beatl",476,217
"beatric",198,133
"beattie",256,137
"beaumont",164,123
"beaut",2082,1680
"beav",370,231
"beazley",638,295
"becalm",197,168
"bechtel",260,196
"beck",2568,1214
"beckenbau",258,115
"becket",465,218
"beckham",295,186
"beckon",164,157
"becuad",109,109
"bed",2613,2099
"bedevill",133,133
"bedford",239,180
"bedi",442,304
"bedie",261,168
"bedrock",161,159
"bedroom",515,418
"bee",296,182
"beecham",786,594
"beef",13011,5029
"beeld",145,139
"beer",7422,3241
"beet",3086,1096
"bef",364,140
"beg",693,599
"beggar",192,140
"beghin",154,130
"begin",80734,67055
"begum",323,290
"behalf",5084,4702
"behav",1192,1124
"behavior",3367,2887
"behe",200,197
"behead",681,347
"beheer",159,138
"beig",733,495
"beij",23677,10696
"being",332,304
"beir",191,135
"beirut",4943,2283
"beit",229,162
"bekaa",386,225
"bekaert",363,148
"bel",1535,722
"belarus",5367,2055
"belaruss",1001,600
"belat",289,286
"belaw",730,417
"belch",144,113
"beld",216,122
"beleagu",801,787
"beleagur",125,124
"belenens",198,131
"belfast",2053,1117
"belg",13663,8322
"belgacom",417,122
"belgian",19539,9405
"belgiqu",567,488
"belgrad",7220,2824
"belief",31766,27656
"belind",348,347
"beliz",256,179
"belk",677,253
"bell",9271,5151
"belliger",121,119
"bellsouth",1059,495
"bellwether",1696,1601
"belly",4159,1713
"belmont",236,112
"belo",1332,509
"belong",5821,5373
"belov",326,287
"belt",3704,2794
"beltron",282,246
"belvieu",421,253
"bely",227,226
"bemoan",205,202
"bemus",103,102
"ben",3535,2588
"benazir",1432,1093
"bencev",431,431
"bench",1530,1253
"benchmark",20864,16798
"bend",1037,785
"bendern",150,150
"beneath",1056,985
"benecol",391,146
"benedet",755,349
"beneex",35337,27805
"benefact",113,101
"benefic",2992,2638
"benelux",489,403
"benetton",948,385
"benfic",849,376
"beng",1025,830
"bengal",250,138
"bengt",103,101
"benguet",326,265
"beni",275,174
"beniamin",146,139
"benign",1647,1501
"benin",411,277
"benit",371,361
"benjamin",5819,5506
"bennet",1292,855
"benny",205,174
"benoit",162,151
"benpr",323,145
"benson",2843,2268
"bent",807,764
"bentley",518,345
"benton",257,148
"bentz",159,115
"benz",4188,2772
"ber",576,355
"berasategui",210,175
"berat",208,166
"bereav",130,122
"berends",208,120
"beret",141,124
"berezovsk",381,156
"berg",2118,1309
"bergen",787,435
"bergkamp",204,123
"berhad",253,219
"berish",5023,1494
"berjay",470,164
"berkeley",371,251
"berkshir",360,149
"berlian",314,202
"berlin",6464,3709
"berlingsk",312,308
"berluscon",1378,595
"berm",252,136
"bermud",908,558
"bern",1072,619
"bernam",866,538
"bernard",3118,2671
"bernd",384,375
"bernhard",645,616
"bernie",360,330
"bernstein",403,297
"berry",645,417
"bersan",171,102
"bert",848,785
"bertelsman",977,418
"berth",14310,2996
"bertie",235,199
"bertin",246,107
"bertinot",707,297
"bertrand",446,352
"bertuol",423,423
"berwick",182,173
"beset",418,413
"besieg",969,882
"besikt",266,137
"bespectacl",162,162
"bestow",150,144
"bestsel",121,107
"bet",5787,4257
"beta",749,535
"beteiligung",114,104
"beth",295,259
"bethesd",211,206
"bethlehem",960,546
"beti",1264,708
"betray",941,823
"betty",302,240
"betw",126,126
"betweeen",108,108
"bevan",1014,545
"bever",4385,3082
"bewar",173,168
"bewild",202,199
"beximc",184,136
"bey",283,149
"bezeq",876,273
"bfi",681,480
"bfr",1455,513
"bfx",179,158
"bg",1264,676
"bgz",256,125
"bharat",704,460
"bharatiy",817,771
"bhat",208,185
"bhavnagar",101,101
"bhd",5517,3078
"bhel",490,372
"bhf",616,384
"bhp",5507,1851
"bhut",4555,1340
"bi",988,757
"bia",2530,2086
"bianch",249,156
"biar",240,112
"bias",682,622
"bibl",516,359
"biblic",336,303
"bic",368,260
"bicarb",142,141
"bichel",291,149
"bick",585,518
"bics100",169,169
"bicsg",169,169
"bicycl",901,602
"bid",106209,56561
"biday",283,270
"bide",150,144
"bielefeld",366,264
"bien",354,269
"bierhoff",182,143
"bieszk",1075,1075
"biffex",178,163
"big",90495,67121
"bihar",1339,489
"bii",180,157
"bike",886,423
"bil",568,206
"bilandz",108,108
"bilater",6459,5242
"bilbao",1235,926
"bild",958,616
"bildt",986,424
"bilion",237,234
"biljan",381,366
"bill",97555,47985
"billboard",520,359
"billet",453,343
"billion",334522,151619
"billionair",1167,1102
"billiton",515,207
"billow",178,169
"billy",693,595
"bimantar",210,114
"bin",2999,1800
"bind",3233,2646
"bing",612,430
"bintik",147,125
"bio",685,384
"biochem",274,180
"biogen",299,114
"biograph",261,233
"biolog",1268,927
"biomed",308,185
"biopharmaceut",163,145
"biosc",188,126
"biotech",1220,670
"biotechn",1448,1087
"bipartis",1068,852
"bir",430,150
"birch",958,399
"bird",1537,900
"birdie",699,388
"birdseed",222,222
"birdy",1215,534
"birendr",150,104
"birgit",480,467
"birkav",139,114
"birl",1433,1100
"birmingham",1259,934
"birt",216,184
"birth",2436,1747
"birthday",2202,1632
"birthplac",288,267
"bis",1501,430
"biscuit",956,638
"bish",145,135
"bishop",2702,1541
"bismuth",448,107
"bisn",292,256
"bissau",264,148
"bit",23793,20543
"bite",1524,1267
"bitter",332,324
"bitum",229,169
"biz",520,134
"bizar",553,519
"bize",273,254
"bizim",164,161
"bizinf",246,246
"bizn",424,418
"bjarn",186,166
"bjerregaard",233,151
"bjoern",181,176
"bjorkm",407,239
"bjorn",567,464
"bjp",1986,632
"bk",595,421
"bkg",218,211
"black",18960,11484
"blackburn",1277,819
"blackhawk",355,177
"blackmail",707,537
"blackout",674,494
"blackpool",245,231
"blad",639,461
"blah",273,117
"blair",8369,2885
"blais",111,108
"blak",397,246
"blam",13187,11612
"blanc",2649,1704
"blanch",209,112
"bland",218,187
"blandford",225,221
"blank",943,784
"blanket",1140,1029
"blantyr",204,130
"blar",184,173
"blasphem",197,162
"blast",8468,5876
"blat",568,449
"blaz",2573,1639
"blc",298,137
"bldg",2180,780
"ble",225,128
"bleach",773,567
"bleak",852,798
"bleed",643,541
"blend",3514,2786
"blenheim",599,215
"blenkinsop",192,192
"bless",1318,1156
"blewet",631,402
"bley",401,310
"blid",350,210
"blight",372,286
"blind",1605,1252
"blink",212,179
"blip",480,448
"bliss",135,101
"blist",648,608
"blitz",748,620
"blizzard",395,301
"blk",302,150
"bln",71919,20428
"bloat",534,517
"bloc",7878,5849
"bloch",276,131
"block",26033,19365
"blockad",2658,1575
"blockbust",907,542
"blom",338,304
"blondel",212,128
"blondin",113,104
"blons",383,350
"blood",10630,7512
"bloodbath",266,237
"bloodlet",116,109
"bloodsh",1298,1183
"bloom",530,388
"bloomberg",335,143
"blossom",272,249
"blow",9327,8242
"blowout",255,198
"bls",216,102
"blt735",146,146
"blu",26154,18806
"bludgeon",122,117
"bluechip",277,255
"bluem",411,135
"blueprint",966,856
"bluff",259,214
"blund",350,307
"blunt",1104,1044
"blur",403,390
"blust",112,110
"blyth",348,226
"bm",204,167
"bmc",1414,973
"bme",273,126
"bmw",1980,936
"bn",576,293
"bnb",1971,604
"bnd",846,439
"bng",343,253
"bni",466,211
"bnk",236,134
"bnl",600,276
"bnp",1714,922
"bnr",1401,530
"bny",137,120
"bnz",297,205
"bo",533,437
"boar",133,111
"board",76763,51044
"boardm",320,135
"boardroom",376,330
"boast",1438,1345
"boat",6651,3667
"boatm",433,216
"boavist",321,199
"bob",7464,6561
"boban",169,112
"bobby",1000,901
"bobic",188,144
"bobl",262,156
"boc",508,220
"boca",818,482
"bochum",466,336
"bock",236,101
"bocon",400,341
"bode",902,844
"bodi",366,264
"bodo",359,163
"body",24960,17941
"bodyguard",1095,848
"boe",14723,6656
"boehl",227,120
"boehring",299,159
"boer",697,351
"boers",309,231
"boetsch",423,242
"bof",385,259
"bog",660,626
"bogasar",148,113
"bogd",177,164
"bogey",1346,558
"bogot",3676,1983
"bogus",279,241
"bohd",172,169
"bohem",363,286
"bohl",202,117
"boi",291,177
"boil",1329,1178
"bois",417,194
"boister",142,139
"boj",4087,1583
"bok",423,238
"boksic",371,217
"boland",659,247
"bold",1352,1213
"bolg",1219,514
"boliv",2573,1242
"bolivar",3854,1209
"boll",305,196
"bollenbach",291,111
"bologn",1270,760
"bols",2119,1427
"bolshevik",259,225
"bolst",4756,4572
"bolswessan",325,125
"bolt",594,529
"bolton",478,380
"bom",274,259
"bomb",27831,11101
"bombard",1518,931
"bombay",20467,12245
"bombshel",200,191
"bon",12936,7947
"bona",303,214
"bonanz",337,306
"bond",199704,65581
"bondhold",1033,475
"bone",3534,2060
"bong",539,341
"bonin",838,435
"bonnevill",929,673
"bonnie",176,163
"bonny",899,660
"bono",769,464
"bonus",7674,4667
"boo",411,340
"booby",350,332
"book",29612,22275
"bookbuild",193,149
"booklet",134,102
"bookmak",655,469
"bookrun",309,262
"booksel",167,122
"bookstor",201,150
"boom",7335,6113
"boomtown",173,134
"boon",644,535
"boonstr",383,175
"boost",47596,39822
"boot",1525,900
"booth",1046,727
"booty",121,103
"bop",581,410
"bor",407,187
"boral",1218,658
"borax",188,171
"borb",508,338
"borbidg",250,112
"bord",26960,17221
"bordeau",1788,1096
"bore",1890,1567
"borg",720,369
"bori",8454,7253
"boric",159,151
"born",11159,6539
"borneo",803,609
"boro",164,127
"borotr",381,164
"borough",536,346
"borrow",24275,17869
"bors",336,318
"borsodchem",519,209
"boruss",1615,872
"bos",276,172
"bosch",433,267
"bosm",254,153
"bosnia",12940,4545
"bosnian",8907,2950
"boss",4619,3205
"boston",12336,8722
"bosworth",1738,958
"bot",1275,614
"botafog",294,104
"botan",168,132
"botch",267,257
"both",633,268
"bother",721,705
"botswan",1966,889
"bottl",4648,2832
"bottleneck",536,469
"bottom",10101,8785
"bottomlin",130,122
"bouch",256,148
"bouchard",292,117
"boudet",145,145
"bouez",220,143
"bougainvill",1235,339
"bought",31457,23209
"bould",359,201
"boulevard",474,359
"bounc",6787,5799
"bound",7033,6365
"bount",288,217
"bouquet",181,163
"bourg",420,246
"bournemouth",258,233
"bours",37196,22237
"bout",2527,2346
"boutiqu",302,218
"boutro",3109,1040
"bouy",277,270
"bouygu",741,322
"bover",364,342
"bovesp",687,519
"bovin",1045,962
"bow",3424,2627
"bowen",258,176
"bowie",146,113
"bowl",6466,3163
"bowm",261,133
"box",9835,5579
"boy",5504,3594
"boycot",5096,3401
"boyd",483,286
"boyfriend",276,202
"boyl",254,160
"bozan",207,120
"bp",11286,5335
"bpa",1588,511
"bpcl",205,114
"bpd",14679,4778
"bph",555,386
"bpi",1111,660
"bpl",284,133
"bps",2856,1415
"bpt",229,227
"br",292,218
"bra",263,160
"brac",1852,1601
"bracket",3445,3043
"brad",849,769
"bradesc",325,175
"bradford",1354,968
"bradley",882,635
"bradstreet",271,164
"brady",3485,1625
"brag",492,348
"brahm",212,115
"brain",2832,1802
"brainchild",168,166
"brak",2140,1681
"brambl",413,199
"bran",517,280
"branc",205,136
"branch",11140,7541
"brand",15717,9844
"brandei",378,277
"brandenburg",431,320
"brandford",456,254
"brandon",216,170
"brandt",218,123
"brank",177,165
"branson",1033,389
"brash",989,429
"brasil",2865,2183
"brasov",267,219
"brass",893,712
"bratislav",3530,2554
"brau",302,127
"braun",431,203
"brav",2172,1547
"brawl",527,395
"bray",216,173
"braz",134,122
"brazausk",432,263
"brazil",47315,18766
"brazzavill",1683,623
"brck",552,193
"bre",7421,1568
"breach",5898,5070
"bread",2154,1514
"breadth",434,410
"break",32259,26097
"breakaway",1944,1702
"breakdown",4396,3949
"breakev",482,390
"breakfast",1017,848
"breakneck",104,104
"breakout",506,410
"breakthrough",2719,2408
"breakup",634,544
"breast",1733,717
"breaststrok",278,121
"breath",2825,2516
"breather",1079,990
"breathtak",160,152
"brechin",135,133
"bred",620,497
"breed",2670,1497
"breez",481,440
"brem",1468,944
"bren",413,215
"brend",985,947
"brent",19899,6045
"brentford",200,185
"bret",827,750
"breu",388,149
"brew",10572,5375
"brian",4642,4270
"brib",3524,2147
"brick",914,752
"brid",391,221
"bridg",6513,4492
"bridgeston",608,241
"bridgewat",176,103
"brief",14039,12204
"brien",1359,889
"brierley",950,601
"brig",385,251
"brigad",1549,1280
"bright",4114,3644
"brighton",513,325
"brigit",195,178
"brill",1280,1166
"brilli",158,156
"brim",309,233
"brindis",345,231
"bring",34339,30662
"brink",1523,1326
"brinkerhoff",659,657
"brinsd",590,580
"briquet",144,124
"brisban",1985,1491
"brisk",3217,2934
"brisket",183,183
"bristl",140,138
"bristol",1664,938
"brit",85868,47395
"britain",56696,32597
"britan",854,545
"britian",166,151
"briton",2717,2147
"brittan",178,150
"briv",213,106
"brk",218,198
"brly",121,121
"brno",346,278
"bro",1511,1129
"broach",195,191
"broad",21353,18479
"broadband",389,282
"broadcast",19278,11941
"broadhurst",206,172
"broadsid",132,129
"broadway",407,262
"brochur",219,188
"brock",164,110
"brockbank",149,105
"brocket",120,120
"broe",253,183
"broek",649,378
"broil",268,161
"broin",341,127
"brok",88109,53522
"broker",18733,14395
"bromwich",252,221
"bronch",187,139
"bronco",168,105
"brondb",229,130
"bronfm",341,163
"bronx",234,164
"bronz",1075,868
"brook",2600,1685
"brooklyn",989,565
"broom",193,136
"brossard",244,170
"brothel",191,126
"brother",17929,14327
"brough",113,107
"brought",19791,17494
"brow",133,120
"broward",261,175
"brown",14733,8459
"brows",1361,727
"brtn",162,113
"bruc",2616,2326
"brug",542,253
"bruguer",471,245
"bruin",346,165
"bruis",936,879
"brum",488,469
"brumb",212,125
"brun",1666,1184
"brundtland",280,102
"brunei",1967,1451
"brunswick",795,515
"brunt",683,670
"brush",1626,1514
"brussel",20232,11556
"brut",1990,1796
"bruton",1497,615
"bruxel",433,377
"bryan",1223,905
"bryant",961,341
"bs",469,241
"bsa",296,107
"bsc",228,116
"bse",7860,3668
"bskyb",1965,729
"bsl",233,142
"bsoc",192,101
"bsp",521,211
"bt",8007,3058
"bta",388,250
"btan",263,125
"btc",501,211
"btm",502,398
"btn",584,168
"bton",155,155
"btp",3202,1141
"btr",995,497
"bu",2341,1144
"buan",487,255
"buba",1301,1163
"bubbl",1514,1203
"bubor",682,270
"bucaram",1304,376
"buchan",181,116
"buchar",5846,3466
"buck",2207,1963
"bucket",249,205
"buckingham",285,217
"buckl",468,409
"bud",606,493
"budap",10579,6009
"buddh",1497,800
"buddy",275,256
"budg",823,627
"budget",92265,38724
"budi",148,115
"budimex",443,190
"budry",148,148
"buen",215,154
"buenaventur",426,267
"bueno",6998,5250
"buff",1521,1118
"buffal",1534,1056
"buffet",767,537
"bug",1579,1156
"buick",386,197
"build",66398,46279
"buildup",726,611
"built",15933,11507
"bujumbur",414,236
"bukavu",1377,585
"bulatov",299,158
"bulb",148,109
"bulbank",204,103
"bulent",189,186
"bulg",6786,3660
"bulgar",14980,5315
"bulk",11712,7331
"bulky",191,171
"bull",19755,14269
"bulldog",190,132
"bulldoz",753,637
"bullet",3639,2786
"bulletin",3086,2498
"bullion",7626,4287
"bulloch",718,718
"bullock",233,122
"bully",378,316
"bulog",228,110
"bulwark",190,187
"bumi",175,126
"bump",2283,1989
"bumpy",349,324
"bun",344,199
"bunc",280,236
"bunch",611,575
"bund",9696,4336
"bundesbank",15573,6792
"bundeslig",680,491
"bundesrat",272,184
"bundestag",294,211
"bundl",1077,851
"bung",532,384
"bungl",490,447
"bunk",5270,2163
"bunt",446,183
"buoy",8061,7361
"bur",294,220
"burd",5616,4924
"burden",160,157
"bureau",29589,26431
"bureaucrat",860,676
"burg",942,494
"burgeon",764,759
"burgio",473,193
"burgl",330,238
"burhanuddin",547,528
"burial",684,550
"burk",1438,696
"burkhardt",138,102
"burkin",623,462
"burlington",950,486
"burly",243,240
"burm",8676,2208
"burmah",269,107
"burn",11840,7106
"burnet",262,146
"burnham",291,212
"burnley",172,162
"burnt",790,690
"burst",2958,2678
"burton",2706,1329
"burund",5684,1931
"burung",140,116
"bury",3209,2539
"bus",6262,3546
"busang",4335,985
"busch",516,239
"buse",2668,1925
"bush",2148,1471
"bushel",13382,5444
"busi",151989,89359
"busin",181,181
"businessm",9594,7757
"businessworld",198,179
"buss",223,158
"bust",1373,1209
"bustl",445,435
"busvin",231,231
"busy",5505,4778
"but",2683,1811
"butadi",218,159
"butan",866,482
"butch",1062,901
"buthelez",421,172
"butl",1055,523
"butterf",485,235
"butterworth",228,112
"button",719,538
"buttress",238,230
"butyl",137,128
"bux",1397,616
"buy",171592,105001
"buyback",3435,2213
"buyout",1585,1207
"buyoy",1106,342
"buzz",622,563
"bv",1153,1002
"bva",317,181
"bvsp",105,103
"bw",206,135
"bwr",208,107
"bye",208,169
"bylaw",204,145
"bypass",2085,1635
"byproduc",138,128
"byrn",366,281
"byron",574,497
"bystand",222,212
"byung",175,165
"bzw",5460,2867
"c1",379,152
"c2",212,152
"c3",288,137
"c4",2026,303
"ca",1282,980
"caa",263,111
"cab",613,414
"cabel",170,119
"cabin",1242,665
"cabind",284,174
"cabinet",25558,16359
"cabl",16196,8016
"cablecom",293,220
"cablemed",471,263
"cabletron",313,111
"cablevis",637,276
"cabot",564,316
"cabr",204,144
"cabrer",209,126
"cac",5532,3391
"cach",397,294
"cad",1426,998
"cadbur",888,496
"caddick",405,218
"cade",332,148
"cadet",425,216
"cadillac",363,215
"cadr",283,242
"caen",442,310
"caesar",264,193
"caf",542,268
"cafe",1588,1072
"cafeter",160,119
"cage",446,322
"cagliar",514,337
"cai",399,187
"cain",125,103
"caio",392,151
"cair",5690,4042
"cairn",1543,849
"caiss",749,607
"caix",248,198
"caja",211,143
"cake",1018,774
"cakrawal",231,164
"cal",551,410
"calai",325,227
"calam",259,230
"calc",331,182
"calcavecch",143,120
"calcul",14587,11803
"calcut",1986,1420
"calder",444,207
"calderon",266,174
"caldwel",154,127
"caledon",705,362
"calend",427,399
"calendar",7193,6140
"calenerg",721,265
"calf",1466,926
"calg",2755,2140
"calhoun",150,127
"cali",767,407
"calibr",476,413
"calif",6908,5656
"californ",18326,10496
"call",155544,103739
"callagh",200,121
"callao",120,109
"calm",7996,6794
"calor",217,146
"caltex",1313,582
"calvert",380,153
"calvet",249,115
"calvin",259,202
"cam",541,275
"camar",292,262
"cambod",10957,2468
"cambridg",1507,1157
"camd",311,215
"camdessus",1325,547
"camel",545,282
"camelot",524,174
"camer",2568,1776
"cameram",445,356
"cameron",681,456
"cameroon",1283,660
"camill",348,203
"caminer",172,107
"camoufl",188,175
"camp",12279,6742
"campaign",36946,22710
"campbel",3153,1616
"campech",263,166
"camphor",156,153
"campo",208,156
"campus",1174,735
"camry",176,102
"can",2719,1783
"canad",75348,28454
"canadi",301,138
"canal",3891,1731
"canalsatel",401,166
"canar",1912,1720
"canaver",160,147
"canber",3660,2696
"canc",8837,4324
"cancel",11674,8717
"cancer",126,111
"candid",20725,12640
"candl",468,389
"candlr",258,258
"candy",736,498
"cane",2204,1080
"canist",382,266
"cannab",461,260
"cannex",114,113
"cannib",135,109
"cannon",711,544
"cano",570,299
"canoe",189,128
